order_id,date,time
11293,"Wednesday, July 8, 2015",12:54:45
11294,"Wednesday, July 8, 2015",13:02:48
11295,"Wednesday, July 8, 2015",13:12:23
11296,"Wednesday, July 8, 2015",13:12:39
11297,"Wednesday, July 8, 2015",13:18:08
11298,"Wednesday, July 8, 2015",13:48:58
11299,"Wednesday, July 8, 2015",14:08:21
11300,"Wednesday, July 8, 2015",14:12:04
11301,"Wednesday, July 8, 2015",14:16:09
11302,"Wednesday, July 8, 2015",14:23:49
11303,"Wednesday, July 8, 2015",14:36:05
11304,"Wednesday, July 8, 2015",14:37:51
11305,"Wednesday, July 8, 2015",14:38:29
11306,"Wednesday, July 8, 2015",14:56:16
11307,"Wednesday, July 8, 2015",15:06:30
11308,"Wednesday, July 8, 2015",15:17:28
11309,"Wednesday, July 8, 2015",15:22:26
11310,"Wednesday, July 8, 2015",15:34:17
11311,"Wednesday, July 8, 2015",16:02:26
11312,"Wednesday, July 8, 2015",16:45:45
11313,"Wednesday, July 8, 2015",16:57:03
11314,"Wednesday, July 8, 2015",17:12:31
11315,"Wednesday, July 8, 2015",17:20:39
11316,"Wednesday, July 8, 2015",17:25:38
11317,"Wednesday, July 8, 2015",17:32:28
11318,"Wednesday, July 8, 2015",17:46:05
11319,"Wednesday, July 8, 2015",17:48:43
11320,"Wednesday, July 8, 2015",18:04:21
11321,"Wednesday, July 8, 2015",18:27:26
11322,"Wednesday, July 8, 2015",18:30:12
11323,"Wednesday, July 8, 2015",18:35:18
11324,"Wednesday, July 8, 2015",18:40:06
11325,"Wednesday, July 8, 2015",18:53:55
11326,"Wednesday, July 8, 2015",19:04:38
11327,"Wednesday, July 8, 2015",19:09:57
11328,"Wednesday, July 8, 2015",19:19:09
11329,"Wednesday, July 8, 2015",19:21:35
11330,"Wednesday, July 8, 2015",19:36:02
11331,"Wednesday, July 8, 2015",19:42:11
11332,"Wednesday, July 8, 2015",19:51:23
11333,"Wednesday, July 8, 2015",20:12:29
11334,"Wednesday, July 8, 2015",20:20:00
11335,"Wednesday, July 8, 2015",20:59:13
11336,"Wednesday, July 8, 2015",21:00:10
11337,"Wednesday, July 8, 2015",21:23:47
11338,"Wednesday, July 8, 2015",21:32:21
11339,"Wednesday, July 8, 2015",22:07:13
11340,"Wednesday, July 8, 2015",22:22:44
11341,"Thursday, July 9, 2015",11:27:22
11342,"Thursday, July 9, 2015",11:33:38
11343,"Thursday, July 9, 2015",11:36:49
11344,"Thursday, July 9, 2015",11:37:19
11345,"Thursday, July 9, 2015",11:48:31
11346,"Thursday, July 9, 2015",11:50:28
11347,"Thursday, July 9, 2015",12:00:10
11348,"Thursday, July 9, 2015",12:01:11
11349,"Thursday, July 9, 2015",12:03:58
11350,"Thursday, July 9, 2015",12:15:51
11351,"Thursday, July 9, 2015",12:17:11
11352,"Thursday, July 9, 2015",12:30:34
11353,"Thursday, July 9, 2015",12:37:12
11354,"Thursday, July 9, 2015",12:38:47
11355,"Thursday, July 9, 2015",12:42:14
11356,"Thursday, July 9, 2015",12:49:07
11357,"Thursday, July 9, 2015",13:04:50
11358,"Thursday, July 9, 2015",13:08:20
11359,"Thursday, July 9, 2015",13:09:09
11360,"Thursday, July 9, 2015",13:19:38
11361,"Thursday, July 9, 2015",13:44:29
11362,"Thursday, July 9, 2015",13:55:24
11363,"Thursday, July 9, 2015",14:17:15
11364,"Thursday, July 9, 2015",14:34:54
11365,"Thursday, July 9, 2015",15:16:57
11366,"Thursday, July 9, 2015",15:47:38
11367,"Thursday, July 9, 2015",15:50:50
11368,"Thursday, July 9, 2015",16:06:42
11369,"Thursday, July 9, 2015",16:39:34
11370,"Thursday, July 9, 2015",16:40:59
11371,"Thursday, July 9, 2015",16:46:48
11372,"Thursday, July 9, 2015",16:49:56
11373,"Thursday, July 9, 2015",16:50:31
11374,"Thursday, July 9, 2015",16:56:14
11375,"Thursday, July 9, 2015",16:56:48
11376,"Thursday, July 9, 2015",17:06:20
11377,"Thursday, July 9, 2015",17:25:38
11378,"Thursday, July 9, 2015",17:28:44
11379,"Thursday, July 9, 2015",17:31:13
11380,"Thursday, July 9, 2015",17:39:41
11381,"Thursday, July 9, 2015",17:44:01
11382,"Thursday, July 9, 2015",17:55:11
11383,"Thursday, July 9, 2015",18:13:32
11384,"Thursday, July 9, 2015",18:19:01
11385,"Thursday, July 9, 2015",18:42:17
11386,"Thursday, July 9, 2015",18:45:14
11387,"Thursday, July 9, 2015",19:02:53
11388,"Thursday, July 9, 2015",19:27:00
11389,"Thursday, July 9, 2015",19:32:32
11390,"Thursday, July 9, 2015",19:38:47
11391,"Thursday, July 9, 2015",19:40:15
11392,"Thursday, July 9, 2015",19:48:41
11393,"Thursday, July 9, 2015",20:12:18
11394,"Thursday, July 9, 2015",20:17:39
11395,"Thursday, July 9, 2015",20:25:22
11396,"Thursday, July 9, 2015",20:28:25
11397,"Thursday, July 9, 2015",20:39:10
11398,"Thursday, July 9, 2015",21:58:38
11399,"Friday, July 10, 2015",11:29:40
11400,"Friday, July 10, 2015",11:42:14
11401,"Friday, July 10, 2015",11:45:50
11402,"Friday, July 10, 2015",11:54:15
11403,"Friday, July 10, 2015",12:03:17
11404,"Friday, July 10, 2015",12:10:35
11405,"Friday, July 10, 2015",12:18:21
11406,"Friday, July 10, 2015",12:20:26
11407,"Friday, July 10, 2015",12:22:30
11408,"Friday, July 10, 2015",12:24:30
11409,"Friday, July 10, 2015",12:52:38
11410,"Friday, July 10, 2015",12:54:04
11411,"Friday, July 10, 2015",12:58:49
11412,"Friday, July 10, 2015",13:20:10
11413,"Friday, July 10, 2015",13:25:57
11414,"Friday, July 10, 2015",13:27:42
11415,"Friday, July 10, 2015",13:27:58
11416,"Friday, July 10, 2015",13:29:30
11417,"Friday, July 10, 2015",13:37:07
11418,"Friday, July 10, 2015",13:48:54
11419,"Friday, July 10, 2015",14:07:30
11420,"Friday, July 10, 2015",14:14:28
11421,"Friday, July 10, 2015",14:26:31
11422,"Friday, July 10, 2015",14:31:03
11423,"Friday, July 10, 2015",14:34:16
11424,"Friday, July 10, 2015",14:36:32
11425,"Friday, July 10, 2015",15:05:32
11426,"Friday, July 10, 2015",15:13:53
11427,"Friday, July 10, 2015",15:19:48
11428,"Friday, July 10, 2015",15:39:20
11429,"Friday, July 10, 2015",15:46:06
11430,"Friday, July 10, 2015",15:52:38
11431,"Friday, July 10, 2015",15:53:42
11432,"Friday, July 10, 2015",16:10:32
11433,"Friday, July 10, 2015",16:19:49
11434,"Friday, July 10, 2015",16:45:50
11435,"Friday, July 10, 2015",16:54:37
11436,"Friday, July 10, 2015",17:02:50
11437,"Friday, July 10, 2015",17:03:28
11438,"Friday, July 10, 2015",17:36:48
11439,"Friday, July 10, 2015",17:45:54
11440,"Friday, July 10, 2015",18:03:55
11441,"Friday, July 10, 2015",18:12:15
11442,"Friday, July 10, 2015",18:17:43
11443,"Friday, July 10, 2015",18:24:21
11444,"Friday, July 10, 2015",18:24:56
11445,"Friday, July 10, 2015",18:46:25
11446,"Friday, July 10, 2015",18:52:53
11447,"Friday, July 10, 2015",18:54:46
11448,"Friday, July 10, 2015",18:56:39
11449,"Friday, July 10, 2015",19:03:06
11450,"Friday, July 10, 2015",19:10:44
11451,"Friday, July 10, 2015",19:13:49
11452,"Friday, July 10, 2015",19:29:19
11453,"Friday, July 10, 2015",19:53:19
11454,"Friday, July 10, 2015",19:59:19
11455,"Friday, July 10, 2015",20:19:22
11456,"Friday, July 10, 2015",20:20:01
11457,"Friday, July 10, 2015",20:26:49
11458,"Friday, July 10, 2015",20:44:16
11459,"Friday, July 10, 2015",20:54:03
11460,"Friday, July 10, 2015",21:26:07
11461,"Friday, July 10, 2015",21:38:45
11462,"Friday, July 10, 2015",21:50:39
11463,"Friday, July 10, 2015",22:03:06
11464,"Friday, July 10, 2015",22:14:54
11465,"Friday, July 10, 2015",22:20:47
11466,"Friday, July 10, 2015",22:26:19
11467,"Friday, July 10, 2015",22:30:44
11468,"Friday, July 10, 2015",22:37:56
11469,"Friday, July 10, 2015",22:48:03
11470,"Saturday, July 11, 2015",11:59:42
11471,"Saturday, July 11, 2015",12:23:19
11472,"Saturday, July 11, 2015",12:25:34
11473,"Saturday, July 11, 2015",12:27:34
11474,"Saturday, July 11, 2015",12:43:12
11475,"Saturday, July 11, 2015",12:44:23
11476,"Saturday, July 11, 2015",13:03:45
11477,"Saturday, July 11, 2015",13:22:42
11478,"Saturday, July 11, 2015",13:48:39
11479,"Saturday, July 11, 2015",13:52:29
11480,"Saturday, July 11, 2015",14:11:54
11481,"Saturday, July 11, 2015",14:14:23
11482,"Saturday, July 11, 2015",14:56:29
11483,"Saturday, July 11, 2015",15:19:11
11484,"Saturday, July 11, 2015",15:43:19
11485,"Saturday, July 11, 2015",15:50:27
11486,"Saturday, July 11, 2015",16:03:30
11487,"Saturday, July 11, 2015",16:05:35
11488,"Saturday, July 11, 2015",16:09:52
11489,"Saturday, July 11, 2015",16:10:07
11490,"Saturday, July 11, 2015",16:30:45
11491,"Saturday, July 11, 2015",16:34:02
11492,"Saturday, July 11, 2015",16:40:06
11493,"Saturday, July 11, 2015",17:26:25
11494,"Saturday, July 11, 2015",17:32:59
11495,"Saturday, July 11, 2015",17:36:02
11496,"Saturday, July 11, 2015",17:40:39
11497,"Saturday, July 11, 2015",17:44:46
11498,"Saturday, July 11, 2015",18:04:40
11499,"Saturday, July 11, 2015",18:10:42
11500,"Saturday, July 11, 2015",18:12:12
11501,"Saturday, July 11, 2015",18:36:27
11502,"Saturday, July 11, 2015",18:51:59
11503,"Saturday, July 11, 2015",18:52:06
11504,"Saturday, July 11, 2015",19:15:47
11505,"Saturday, July 11, 2015",19:23:45
11506,"Saturday, July 11, 2015",19:32:59
11507,"Saturday, July 11, 2015",19:41:07
11508,"Saturday, July 11, 2015",19:51:12
11509,"Saturday, July 11, 2015",19:58:13
11510,"Saturday, July 11, 2015",20:05:02
11511,"Saturday, July 11, 2015",20:10:06
11512,"Saturday, July 11, 2015",20:12:53
11513,"Saturday, July 11, 2015",20:18:09
11514,"Saturday, July 11, 2015",20:37:29
11515,"Saturday, July 11, 2015",20:39:51
11516,"Saturday, July 11, 2015",20:40:51
11517,"Saturday, July 11, 2015",20:43:19
11518,"Saturday, July 11, 2015",20:55:04
11519,"Saturday, July 11, 2015",21:16:31
11520,"Saturday, July 11, 2015",21:46:41
11521,"Saturday, July 11, 2015",21:53:57
11522,"Saturday, July 11, 2015",22:18:23
11523,"Sunday, July 12, 2015",11:42:17
11524,"Sunday, July 12, 2015",11:52:33
11525,"Sunday, July 12, 2015",12:13:11
11526,"Sunday, July 12, 2015",12:31:18
11527,"Sunday, July 12, 2015",12:39:50
11528,"Sunday, July 12, 2015",13:02:12
11529,"Sunday, July 12, 2015",13:13:54
11530,"Sunday, July 12, 2015",13:20:48
11531,"Sunday, July 12, 2015",13:22:39
11532,"Sunday, July 12, 2015",13:27:45
11533,"Sunday, July 12, 2015",13:29:10
11534,"Sunday, July 12, 2015",13:34:42
11535,"Sunday, July 12, 2015",13:53:38
11536,"Sunday, July 12, 2015",14:06:00
11537,"Sunday, July 12, 2015",14:15:27
11538,"Sunday, July 12, 2015",14:17:07
11539,"Sunday, July 12, 2015",14:39:17
11540,"Sunday, July 12, 2015",15:46:39
11541,"Sunday, July 12, 2015",16:25:25
11542,"Sunday, July 12, 2015",16:30:36
11543,"Sunday, July 12, 2015",16:37:10
11544,"Sunday, July 12, 2015",16:38:23
11545,"Sunday, July 12, 2015",16:40:52
11546,"Sunday, July 12, 2015",16:53:07
11547,"Sunday, July 12, 2015",16:59:17
11548,"Sunday, July 12, 2015",17:03:03
11549,"Sunday, July 12, 2015",17:04:28
11550,"Sunday, July 12, 2015",17:20:18
11551,"Sunday, July 12, 2015",17:23:28
11552,"Sunday, July 12, 2015",17:32:22
11553,"Sunday, July 12, 2015",17:48:25
11554,"Sunday, July 12, 2015",17:58:46
11555,"Sunday, July 12, 2015",17:58:57
11556,"Sunday, July 12, 2015",18:04:11
11557,"Sunday, July 12, 2015",18:09:03
11558,"Sunday, July 12, 2015",18:31:48
11559,"Sunday, July 12, 2015",18:35:39
11560,"Sunday, July 12, 2015",18:38:14
11561,"Sunday, July 12, 2015",18:38:47
11562,"Sunday, July 12, 2015",18:41:14
11563,"Sunday, July 12, 2015",18:43:52
11564,"Sunday, July 12, 2015",18:45:05
11565,"Sunday, July 12, 2015",18:52:04
11566,"Sunday, July 12, 2015",19:15:20
11567,"Sunday, July 12, 2015",19:52:36
11568,"Sunday, July 12, 2015",20:08:13
11569,"Sunday, July 12, 2015",20:41:47
11570,"Sunday, July 12, 2015",20:44:19
11571,"Sunday, July 12, 2015",20:48:31
11572,"Sunday, July 12, 2015",21:08:50
11573,"Sunday, July 12, 2015",21:19:17
11574,"Sunday, July 12, 2015",21:30:10
11575,"Sunday, July 12, 2015",21:57:54
11576,"Sunday, July 12, 2015",22:09:07
11577,"Sunday, July 12, 2015",22:09:09
11578,"Sunday, July 12, 2015",22:10:14
11579,"Sunday, July 12, 2015",22:17:01
11580,"Sunday, July 12, 2015",23:02:51
11581,"Monday, July 13, 2015",11:18:43
11582,"Monday, July 13, 2015",11:18:53
11583,"Monday, July 13, 2015",11:28:40
11584,"Monday, July 13, 2015",11:28:51
11585,"Monday, July 13, 2015",11:31:29
11586,"Monday, July 13, 2015",11:38:36
11587,"Monday, July 13, 2015",11:39:55
11588,"Monday, July 13, 2015",11:45:51
11589,"Monday, July 13, 2015",11:52:29
11590,"Monday, July 13, 2015",11:52:51
11591,"Monday, July 13, 2015",11:57:13
11592,"Monday, July 13, 2015",12:01:07
11593,"Monday, July 13, 2015",12:02:30
11594,"Monday, July 13, 2015",12:04:37
11595,"Monday, July 13, 2015",12:09:47
11596,"Monday, July 13, 2015",12:11:51
11597,"Monday, July 13, 2015",12:22:13
11598,"Monday, July 13, 2015",13:18:19
11599,"Monday, July 13, 2015",13:37:50
11600,"Monday, July 13, 2015",13:38:37
11601,"Monday, July 13, 2015",13:47:09
11602,"Monday, July 13, 2015",13:50:20
11603,"Monday, July 13, 2015",13:53:58
11604,"Monday, July 13, 2015",14:24:00
11605,"Monday, July 13, 2015",14:30:53
11606,"Monday, July 13, 2015",15:01:18
11607,"Monday, July 13, 2015",15:33:13
11608,"Monday, July 13, 2015",15:33:26
11609,"Monday, July 13, 2015",15:50:26
11610,"Monday, July 13, 2015",16:08:36
11611,"Monday, July 13, 2015",16:15:28
11612,"Monday, July 13, 2015",16:23:39
11613,"Monday, July 13, 2015",16:38:34
11614,"Monday, July 13, 2015",17:11:41
11615,"Monday, July 13, 2015",17:12:05
11616,"Monday, July 13, 2015",17:28:25
11617,"Monday, July 13, 2015",17:34:28
11618,"Monday, July 13, 2015",17:54:32
11619,"Monday, July 13, 2015",17:54:33
11620,"Monday, July 13, 2015",18:05:54
11621,"Monday, July 13, 2015",18:11:46
11622,"Monday, July 13, 2015",18:16:55
11623,"Monday, July 13, 2015",18:27:55
11624,"Monday, July 13, 2015",18:32:37
11625,"Monday, July 13, 2015",18:41:42
11626,"Monday, July 13, 2015",19:01:05
11627,"Monday, July 13, 2015",19:12:17
11628,"Monday, July 13, 2015",19:15:35
11629,"Monday, July 13, 2015",19:23:12
11630,"Monday, July 13, 2015",19:44:50
11631,"Monday, July 13, 2015",19:47:07
11632,"Monday, July 13, 2015",19:51:28
11633,"Monday, July 13, 2015",20:19:31
11634,"Monday, July 13, 2015",21:16:50
11635,"Tuesday, July 14, 2015",11:27:09
11636,"Tuesday, July 14, 2015",11:33:28
11637,"Tuesday, July 14, 2015",11:56:49
11638,"Tuesday, July 14, 2015",11:57:35
11639,"Tuesday, July 14, 2015",12:04:06
11640,"Tuesday, July 14, 2015",12:10:47
11641,"Tuesday, July 14, 2015",12:11:07
11642,"Tuesday, July 14, 2015",12:22:22
11643,"Tuesday, July 14, 2015",12:33:10
11644,"Tuesday, July 14, 2015",12:55:41
11645,"Tuesday, July 14, 2015",12:56:03
11646,"Tuesday, July 14, 2015",12:58:04
11647,"Tuesday, July 14, 2015",12:59:14
11648,"Tuesday, July 14, 2015",13:00:55
11649,"Tuesday, July 14, 2015",13:02:52
11650,"Tuesday, July 14, 2015",13:05:21
11651,"Tuesday, July 14, 2015",13:05:54
11652,"Tuesday, July 14, 2015",13:15:57
11653,"Tuesday, July 14, 2015",13:20:30
11654,"Tuesday, July 14, 2015",13:20:41
11655,"Tuesday, July 14, 2015",13:36:45
11656,"Tuesday, July 14, 2015",13:47:16
11657,"Tuesday, July 14, 2015",14:03:28
11658,"Tuesday, July 14, 2015",14:11:45
11659,"Tuesday, July 14, 2015",14:21:28
11660,"Tuesday, July 14, 2015",15:18:58
11661,"Tuesday, July 14, 2015",15:21:38
11662,"Tuesday, July 14, 2015",15:36:24
11663,"Tuesday, July 14, 2015",15:48:22
11664,"Tuesday, July 14, 2015",15:57:02
11665,"Tuesday, July 14, 2015",16:12:42
11666,"Tuesday, July 14, 2015",16:14:43
11667,"Tuesday, July 14, 2015",16:37:35
11668,"Tuesday, July 14, 2015",16:58:21
11669,"Tuesday, July 14, 2015",17:08:30
11670,"Tuesday, July 14, 2015",17:13:03
11671,"Tuesday, July 14, 2015",17:45:20
11672,"Tuesday, July 14, 2015",18:09:50
11673,"Tuesday, July 14, 2015",18:37:22
11674,"Tuesday, July 14, 2015",18:58:09
11675,"Tuesday, July 14, 2015",19:05:03
11676,"Tuesday, July 14, 2015",19:07:51
11677,"Tuesday, July 14, 2015",19:20:16
11678,"Tuesday, July 14, 2015",19:35:55
11679,"Tuesday, July 14, 2015",19:39:14
11680,"Tuesday, July 14, 2015",19:39:40
11681,"Tuesday, July 14, 2015",19:40:46
11682,"Tuesday, July 14, 2015",19:41:58
11683,"Tuesday, July 14, 2015",19:47:01
11684,"Tuesday, July 14, 2015",19:52:25
11685,"Tuesday, July 14, 2015",19:53:12
11686,"Tuesday, July 14, 2015",20:02:00
11687,"Tuesday, July 14, 2015",20:16:03
11688,"Tuesday, July 14, 2015",20:54:37
11689,"Tuesday, July 14, 2015",20:57:33
11690,"Tuesday, July 14, 2015",21:13:22
11691,"Tuesday, July 14, 2015",21:14:05
11692,"Tuesday, July 14, 2015",22:21:02
11693,"Tuesday, July 14, 2015",22:29:25
11694,"Wednesday, July 15, 2015",11:29:28
11695,"Wednesday, July 15, 2015",11:39:07
11696,"Wednesday, July 15, 2015",11:47:38
11697,"Wednesday, July 15, 2015",11:49:26
11698,"Wednesday, July 15, 2015",12:03:28
11699,"Wednesday, July 15, 2015",12:05:13
11700,"Wednesday, July 15, 2015",12:06:27
11701,"Wednesday, July 15, 2015",12:19:51
11702,"Wednesday, July 15, 2015",12:22:25
11703,"Wednesday, July 15, 2015",12:24:20
11704,"Wednesday, July 15, 2015",12:31:03
11705,"Wednesday, July 15, 2015",12:32:39
11706,"Wednesday, July 15, 2015",12:34:23
11707,"Wednesday, July 15, 2015",12:39:00
11708,"Wednesday, July 15, 2015",13:00:12
11709,"Wednesday, July 15, 2015",13:04:29
11710,"Wednesday, July 15, 2015",13:27:50
11711,"Wednesday, July 15, 2015",13:31:07
11712,"Wednesday, July 15, 2015",13:35:26
11713,"Wednesday, July 15, 2015",13:43:22
11714,"Wednesday, July 15, 2015",13:53:01
11715,"Wednesday, July 15, 2015",14:25:22
11716,"Wednesday, July 15, 2015",14:31:06
11717,"Wednesday, July 15, 2015",14:35:07
11718,"Wednesday, July 15, 2015",15:17:43
11719,"Wednesday, July 15, 2015",15:36:23
11720,"Wednesday, July 15, 2015",15:39:58
11721,"Wednesday, July 15, 2015",15:45:33
11722,"Wednesday, July 15, 2015",15:53:07
11723,"Wednesday, July 15, 2015",15:59:22
11724,"Wednesday, July 15, 2015",16:01:38
11725,"Wednesday, July 15, 2015",16:03:05
11726,"Wednesday, July 15, 2015",16:07:09
11727,"Wednesday, July 15, 2015",16:10:24
11728,"Wednesday, July 15, 2015",16:26:22
11729,"Wednesday, July 15, 2015",16:35:14
11730,"Wednesday, July 15, 2015",16:42:22
11731,"Wednesday, July 15, 2015",16:48:35
11732,"Wednesday, July 15, 2015",17:14:39
11733,"Wednesday, July 15, 2015",17:17:50
11734,"Wednesday, July 15, 2015",17:22:04
11735,"Wednesday, July 15, 2015",17:24:14
11736,"Wednesday, July 15, 2015",17:31:58
11737,"Wednesday, July 15, 2015",17:36:30
11738,"Wednesday, July 15, 2015",17:45:39
11739,"Wednesday, July 15, 2015",17:50:40
11740,"Wednesday, July 15, 2015",18:26:50
11741,"Wednesday, July 15, 2015",18:32:58
11742,"Wednesday, July 15, 2015",18:34:53
11743,"Wednesday, July 15, 2015",18:58:08
11744,"Wednesday, July 15, 2015",19:11:31
11745,"Wednesday, July 15, 2015",19:33:12
11746,"Wednesday, July 15, 2015",20:09:24
11747,"Wednesday, July 15, 2015",20:11:26
11748,"Wednesday, July 15, 2015",20:35:39
11749,"Wednesday, July 15, 2015",21:08:53
11750,"Wednesday, July 15, 2015",21:38:29
11751,"Wednesday, July 15, 2015",21:45:35
11752,"Wednesday, July 15, 2015",21:47:30
11753,"Wednesday, July 15, 2015",22:10:11
11754,"Wednesday, July 15, 2015",22:16:31
11755,"Wednesday, July 15, 2015",22:56:31
11756,"Thursday, July 16, 2015",11:18:22
11757,"Thursday, July 16, 2015",11:25:03
11758,"Thursday, July 16, 2015",11:30:31
11759,"Thursday, July 16, 2015",11:46:55
11760,"Thursday, July 16, 2015",12:04:45
11761,"Thursday, July 16, 2015",12:06:18
11762,"Thursday, July 16, 2015",12:15:21
11763,"Thursday, July 16, 2015",12:19:28
11764,"Thursday, July 16, 2015",12:39:01
11765,"Thursday, July 16, 2015",12:42:51
11766,"Thursday, July 16, 2015",12:46:46
11767,"Thursday, July 16, 2015",12:59:05
11768,"Thursday, July 16, 2015",13:06:03
11769,"Thursday, July 16, 2015",13:22:39
11770,"Thursday, July 16, 2015",13:37:06
11771,"Thursday, July 16, 2015",14:01:07
11772,"Thursday, July 16, 2015",14:06:56
11773,"Thursday, July 16, 2015",14:18:57
11774,"Thursday, July 16, 2015",14:19:50
11775,"Thursday, July 16, 2015",14:33:50
11776,"Thursday, July 16, 2015",15:14:39
11777,"Thursday, July 16, 2015",15:24:35
11778,"Thursday, July 16, 2015",15:29:14
11779,"Thursday, July 16, 2015",15:58:44
11780,"Thursday, July 16, 2015",16:02:24
11781,"Thursday, July 16, 2015",16:13:59
11782,"Thursday, July 16, 2015",16:14:04
11783,"Thursday, July 16, 2015",16:17:15
11784,"Thursday, July 16, 2015",16:21:43
11785,"Thursday, July 16, 2015",16:33:13
11786,"Thursday, July 16, 2015",16:37:02
11787,"Thursday, July 16, 2015",16:45:54
11788,"Thursday, July 16, 2015",17:21:55
11789,"Thursday, July 16, 2015",17:29:23
11790,"Thursday, July 16, 2015",17:30:17
11791,"Thursday, July 16, 2015",17:31:00
11792,"Thursday, July 16, 2015",17:47:44
11793,"Thursday, July 16, 2015",17:52:14
11794,"Thursday, July 16, 2015",18:02:45
11795,"Thursday, July 16, 2015",18:14:42
11796,"Thursday, July 16, 2015",18:23:08
11797,"Thursday, July 16, 2015",18:24:13
11798,"Thursday, July 16, 2015",18:36:26
11799,"Thursday, July 16, 2015",19:34:18
11800,"Thursday, July 16, 2015",19:41:58
11801,"Thursday, July 16, 2015",19:48:21
11802,"Thursday, July 16, 2015",19:56:13
11803,"Thursday, July 16, 2015",19:58:05
11804,"Thursday, July 16, 2015",20:46:14
11805,"Thursday, July 16, 2015",20:46:38
11806,"Thursday, July 16, 2015",20:52:02
11807,"Thursday, July 16, 2015",21:08:49
11808,"Thursday, July 16, 2015",21:38:18
11809,"Thursday, July 16, 2015",22:02:31
11810,"Thursday, July 16, 2015",22:06:25
11811,"Thursday, July 16, 2015",22:24:24
11812,"Friday, July 17, 2015",11:31:14
11813,"Friday, July 17, 2015",11:38:27
11814,"Friday, July 17, 2015",11:51:00
11815,"Friday, July 17, 2015",12:28:50
11816,"Friday, July 17, 2015",12:32:51
11817,"Friday, July 17, 2015",12:37:41
11818,"Friday, July 17, 2015",12:38:23
11819,"Friday, July 17, 2015",12:48:33
11820,"Friday, July 17, 2015",12:51:53
11821,"Friday, July 17, 2015",12:58:00
11822,"Friday, July 17, 2015",13:00:15
11823,"Friday, July 17, 2015",13:09:29
11824,"Friday, July 17, 2015",13:13:04
11825,"Friday, July 17, 2015",13:27:05
11826,"Friday, July 17, 2015",13:31:42
11827,"Friday, July 17, 2015",13:36:00
11828,"Friday, July 17, 2015",13:36:33
11829,"Friday, July 17, 2015",13:51:10
11830,"Friday, July 17, 2015",14:08:04
11831,"Friday, July 17, 2015",14:08:42
11832,"Friday, July 17, 2015",14:08:59
11833,"Friday, July 17, 2015",14:15:34
11834,"Friday, July 17, 2015",14:18:41
11835,"Friday, July 17, 2015",14:25:53
11836,"Friday, July 17, 2015",14:36:22
11837,"Friday, July 17, 2015",15:02:56
11838,"Friday, July 17, 2015",15:39:43
11839,"Friday, July 17, 2015",15:39:46
11840,"Friday, July 17, 2015",15:55:53
11841,"Friday, July 17, 2015",15:58:03
11842,"Friday, July 17, 2015",16:05:59
11843,"Friday, July 17, 2015",16:06:03
11844,"Friday, July 17, 2015",16:19:46
11845,"Friday, July 17, 2015",16:23:58
11846,"Friday, July 17, 2015",16:25:52
11847,"Friday, July 17, 2015",16:30:03
11848,"Friday, July 17, 2015",16:34:16
11849,"Friday, July 17, 2015",16:36:57
11850,"Friday, July 17, 2015",17:04:25
11851,"Friday, July 17, 2015",17:08:21
11852,"Friday, July 17, 2015",17:30:22
11853,"Friday, July 17, 2015",17:35:40
11854,"Friday, July 17, 2015",17:40:21
11855,"Friday, July 17, 2015",18:08:40
11856,"Friday, July 17, 2015",18:08:42
11857,"Friday, July 17, 2015",18:09:57
11858,"Friday, July 17, 2015",18:10:56
11859,"Friday, July 17, 2015",18:30:15
11860,"Friday, July 17, 2015",18:44:59
11861,"Friday, July 17, 2015",18:47:11
11862,"Friday, July 17, 2015",19:00:42
11863,"Friday, July 17, 2015",19:04:51
11864,"Friday, July 17, 2015",19:13:43
11865,"Friday, July 17, 2015",19:24:53
11866,"Friday, July 17, 2015",19:47:50
11867,"Friday, July 17, 2015",20:10:17
11868,"Friday, July 17, 2015",20:15:48
11869,"Friday, July 17, 2015",20:17:34
11870,"Friday, July 17, 2015",20:27:08
11871,"Friday, July 17, 2015",20:29:22
11872,"Friday, July 17, 2015",20:46:42
11873,"Friday, July 17, 2015",20:56:48
11874,"Friday, July 17, 2015",20:56:50
11875,"Friday, July 17, 2015",21:01:20
11876,"Friday, July 17, 2015",21:02:37
11877,"Friday, July 17, 2015",21:04:42
11878,"Friday, July 17, 2015",21:30:34
11879,"Friday, July 17, 2015",21:39:11
11880,"Friday, July 17, 2015",21:41:26
11881,"Friday, July 17, 2015",21:47:55
11882,"Friday, July 17, 2015",21:49:05
11883,"Friday, July 17, 2015",21:50:40
11884,"Friday, July 17, 2015",21:50:52
11885,"Friday, July 17, 2015",21:56:46
11886,"Friday, July 17, 2015",21:57:33
11887,"Friday, July 17, 2015",21:58:33
11888,"Friday, July 17, 2015",22:00:04
11889,"Friday, July 17, 2015",22:03:00
11890,"Friday, July 17, 2015",22:03:20
11891,"Friday, July 17, 2015",22:12:43
11892,"Friday, July 17, 2015",22:20:17
11893,"Friday, July 17, 2015",23:03:47
11894,"Saturday, July 18, 2015",11:48:20
11895,"Saturday, July 18, 2015",12:06:19
11896,"Saturday, July 18, 2015",12:18:57
11897,"Saturday, July 18, 2015",12:35:25
11898,"Saturday, July 18, 2015",12:38:55
11899,"Saturday, July 18, 2015",13:00:38
11900,"Saturday, July 18, 2015",13:16:25
11901,"Saturday, July 18, 2015",13:42:45
11902,"Saturday, July 18, 2015",13:46:21
